LAMMPS charge data generated for ESP error-estimate validation

512 atoms
1 atom types

0.0 48 xlo xhi
0.0 48 ylo yhi
0.0 48 zlo zhi

Masses

1 1.0

Atoms # charge

1 1 1 7.32257290208 12.0897352048 14.9838137129
2 1 1 12.9308462265 40.6029389284 43.033346674
3 1 1 10.4909648975 21.8709934526 12.17570576
4 1 1 18.1909304015 38.209396065 15.4649406215
5 1 1 9.5877452674 6.99912789728 45.8585428058
6 1 1 5.55057628534 15.9077683913 15.2132374761
7 1 1 3.91715582867 10.4310963351 43.6215989417
8 1 1 10.0068464637 46.96215381 30.419507849
9 1 1 6.66235556992 35.2757755805 24.8473406716
10 1 1 8.83872614207 27.3544317666 37.7177336529
11 1 1 8.82980898858 19.6991924434 46.092278252
12 1 1 19.729115901 30.4086820509 5.3971205273
13 1 1 13.1631107368 26.085329619 32.450525889
14 1 1 9.49331705793 26.8606509122 3.23818787166
15 1 1 16.3729428339 6.55504037478 8.66573376554
16 1 1 15.6646205056 35.2571395244 1.38228279939
17 1 1 12.0893112595 1.53862486826 4.00894771595
18 1 1 4.68653957052 16.2488946651 14.3891112496
19 1 1 18.7810847483 3.56491059171 6.43150997191
20 1 1 16.0792809381 35.5209351186 14.8953064346
21 1 1 11.2867121419 22.5041082129 9.06555448756
22 1 1 4.39630979271 22.4425248284 21.649558576
23 1 1 16.2176639727 3.94444499777 9.0512706973
24 1 1 13.9619180539 43.2878404341 27.010532394
25 1 1 9.24992677093 32.5680142535 33.7482876495
26 1 1 9.8204132908 33.7600156713 30.3627268021
27 1 1 12.7751737889 41.8117922342 4.41697748949
28 1 1 7.18601078237 32.215956909 16.8942707647
29 1 1 19.3765577643 41.7961546263 27.7110258566
30 1 1 15.9527226004 3.11971885065 25.2411647934
31 1 1 6.11148531974 16.7629670623 23.499270879
32 1 1 16.9846368911 40.7297749699 9.09671867707
33 1 1 18.7463554026 14.2828275166 43.0800201597
34 1 1 18.1768679668 27.620366438 37.2672885005
35 1 1 6.10396523917 4.43655119138 25.4780681072
36 1 1 6.92773706357 43.7544034596 20.7835393301
37 1 1 10.7678212149 8.56389566479 9.66719646354
38 1 1 11.1800819022 32.2415670176 6.37040937876
39 1 1 9.64517405857 0.761250070592 34.2857265866
40 1 1 6.74481460356 16.3303419161 16.9903258631
41 1 1 12.0747271669 8.81943895752 26.6587337605
42 1 1 4.65643900395 42.7299604989 11.899825322
43 1 1 12.9241951401 9.73001418813 9.96893864083
44 1 1 8.47696203846 31.6372704728 23.2893222507
45 1 1 12.0798536079 8.3279078545 46.2699999494
46 1 1 9.53954694861 34.7506138542 38.5997899954
47 1 1 8.60302972322 22.2401503591 11.9892911674
48 1 1 19.2379859695 4.58100842044 23.8459348761
49 1 1 12.9606625871 31.3547730116 7.30910137627
50 1 1 10.3347568362 13.0736660594 35.6827781602
51 1 1 5.57796204893 28.010892096 45.7577869013
52 1 1 11.1099136575 11.5597377632 5.03097647885
53 1 1 16.6782393499 14.023234211 41.580290708
54 1 1 12.0948502755 11.0195068221 46.9206110391
55 1 1 10.0810678903 9.42530878816 22.7745951121
56 1 1 7.80272241751 15.485109654 7.92238034889
57 1 1 15.4368735251 45.9246386591 24.6478364468
58 1 1 11.7118613234 23.8101892685 4.47459985575
59 1 1 6.63778173153 42.8890723557 20.0903195536
60 1 1 9.65729296246 1.33857018061 19.4804641841
61 1 1 13.338915227 10.4560706577 15.4057119979
62 1 1 8.820341548 19.9705927499 36.1623045643
63 1 1 8.50336323429 29.7749027977 26.5542537071
64 1 1 8.55018120798 5.85307338673 11.6833022418
65 1 1 11.8771727749 47.3900858639 31.5791753028
66 1 1 11.5391739306 31.1581579583 41.3019910537
67 1 1 18.8478588401 8.94674098378 47.9814300526
68 1 1 18.1867519006 37.9218675036 40.1576518772
69 1 1 16.2347425361 38.5079407626 17.1610306289
70 1 1 14.4200514553 15.5086440049 26.5949546874
71 1 1 10.6614971186 6.22891515356 43.2032220578
72 1 1 19.2400268798 17.4403693861 12.3360502747
73 1 1 4.38084300206 16.5012554916 21.4214188632
74 1 1 7.34819552327 7.33181788796 47.9796881516
75 1 1 10.7950572101 10.8471010262 23.1194753707
76 1 1 11.019944441 43.3710073876 39.4880740025
77 1 1 6.47686127323 22.4639070523 22.6147469221
78 1 1 6.18919678993 5.50011651806 38.0298728431
79 1 1 11.7058989917 11.1850926955 17.778786015
80 1 1 12.3372522324 0.43918766807 28.7190868948
81 1 1 13.3803095468 34.9314284545 25.7800266886
82 1 1 16.1643265341 34.8135180363 12.1846755252
83 1 1 9.82340813437 44.8057157492 47.2500751317
84 1 1 9.46720348946 37.5237450359 37.4218093195
85 1 1 7.02367743549 37.605407631 12.9798392217
86 1 1 17.6133049445 21.4730493226 3.69430407198
87 1 1 4.98458982743 7.80252051792 30.8262443039
88 1 1 17.4402411909 3.98938305814 36.8955379048
89 1 1 4.72673391233 15.5730645398 15.9572080527
90 1 1 11.9462233169 1.84764629955 28.7184310027
91 1 1 17.9180577087 9.87339282823 41.329142341
92 1 1 13.4796681578 22.1209407383 9.6379216892
93 1 1 7.02676253723 37.2411117026 4.7780333499
94 1 1 14.8278752688 41.5678657715 14.6304434321
95 1 1 16.4657890499 22.2173765991 18.1004877217
96 1 1 13.1625787052 43.1171313458 43.2748732703
97 1 1 11.7340566289 0.899996327731 32.394307361
98 1 1 10.366011339 46.7164318311 22.4971867384
99 1 1 12.6811289204 41.068981266 6.04081202241
100 1 1 10.758906417 38.666588835 35.5431944051
101 1 1 11.6561954717 44.7722598958 9.8952627163
102 1 1 16.2791253283 47.0532785915 37.5159549824
103 1 1 11.2868002435 44.6106628054 45.2847020798
104 1 1 17.802295663 44.7599328779 5.8444010066
105 1 1 9.71875757803 42.2473618626 25.6255621345
106 1 1 11.6571732056 10.7603152838 47.9998581674
107 1 1 19.7681840449 24.9177810339 17.0730464322
108 1 1 14.1425456813 28.0423496425 46.0400197736
109 1 1 17.7992554215 9.30611352745 38.548743859
110 1 1 9.75202920763 17.9954952603 39.8825616638
111 1 1 3.9522452691 13.5202265569 36.8875245113
112 1 1 14.2859243225 46.0175705697 6.55075666446
113 1 1 4.65017901632 18.2041498445 22.1343354332
114 1 1 9.82599748262 6.70065273722 1.56731069078
115 1 1 7.47037232076 39.0195899547 37.6647846823
116 1 1 15.5624688167 21.1396726653 39.4475205385
117 1 1 16.8735163033 32.8116021324 44.4323743479
118 1 1 6.70899694607 29.5708529386 46.2992331538
119 1 1 13.95464584 7.75029944973 11.8915005408
120 1 1 15.9855359541 12.2496132023 32.9969715459
121 1 1 8.40184087634 10.3328310231 2.26210811714
122 1 1 12.3675991677 37.8761256372 44.7320318256
123 1 1 10.024818244 35.8114340285 34.1124204312
124 1 1 11.6031889116 42.7005861069 7.83484957748
125 1 1 15.9137297274 28.6565782551 40.6303029083
126 1 1 14.6377330012 13.0121440021 44.599342685
127 1 1 19.5216823433 23.3992185019 10.1360800557
128 1 1 5.79445368519 9.1223240835 25.1274426722
129 1 1 10.0673810776 47.5503651715 21.2698272086
130 1 1 12.7453056132 3.27261613684 42.8573722559
131 1 1 13.5975254252 41.4525118197 5.66355289252
132 1 1 19.6278978428 7.20425439184 29.492698223
133 1 1 7.802753809 17.9511413152 25.7280913202
134 1 1 13.4340635159 6.55116875131 47.024901731
135 1 1 5.49689786773 16.2434740445 29.8588276229
136 1 1 4.17161794931 18.6748982801 34.0458936118
137 1 1 14.5367996971 43.4367499687 15.631908041
138 1 1 12.2478977896 29.509962488 6.8976532353
139 1 1 15.1434673136 41.9009455176 16.6200663728
140 1 1 9.05279619066 41.0635709388 31.5728766541
141 1 1 10.6871186046 43.1716506465 37.1083343754
142 1 1 17.8462609148 41.0450542129 8.71778537919
143 1 1 5.35602926644 5.97593419251 35.3120698755
144 1 1 7.35655298056 34.2040741823 27.5673950959
145 1 1 14.1095128463 46.7240193413 4.96543722919
146 1 1 6.552334782 24.0070787859 13.5889199631
147 1 1 11.4857004988 29.813331648 30.9786143123
148 1 1 14.0487251606 0.318413428547 8.81654414692
149 1 1 15.8620487893 17.5454880866 36.0093338533
150 1 1 11.4787291322 3.89112692399 17.2096353544
151 1 1 11.2960079611 43.3169217014 46.5292898659
152 1 1 4.10541202407 17.6879041369 10.4086453913
153 1 1 17.5560154376 47.2649727784 33.9136909642
154 1 1 13.3501309317 40.0171247165 28.3024825622
155 1 1 14.4905483404 0.761165501343 21.0611586199
156 1 1 7.72931035501 14.1472031495 1.14989006895
157 1 1 8.24126648608 23.8471252082 46.6848464117
158 1 1 12.8383829478 18.825148123 14.6666979556
159 1 1 8.95803126567 7.85817710706 19.8058941219
160 1 1 10.6886887961 34.3431894253 4.78204569236
161 1 1 5.76480450626 22.4416530674 22.4779420717
162 1 1 15.753951212 22.8881909793 28.1598175137
163 1 1 15.7711155547 38.2097648508 46.2100108758
164 1 1 12.0330781961 23.00042325 31.4935399645
165 1 1 12.3243824821 46.5033988159 12.1279725552
166 1 1 16.528702457 40.1805290365 17.2943614644
167 1 1 5.84136872688 15.5701770154 17.1932219422
168 1 1 16.8589190864 23.5798516642 6.61185373052
169 1 1 10.8143224373 40.6376267087 43.1354971089
170 1 1 18.6583595288 13.5737358364 20.7895897585
171 1 1 18.1902431176 12.608879794 34.7439163693
172 1 1 19.6641723162 26.944796375 19.9265557862
173 1 1 14.0900498726 3.85785700368 22.5398652108
174 1 1 11.3980073628 6.76792460566 32.0585143025
175 1 1 14.8437191681 11.9472039531 7.85734858924
176 1 1 18.4864332635 45.290533146 3.06658282522
177 1 1 19.865013214 35.800471356 14.4693335763
178 1 1 15.0526616593 12.2190209301 16.6329541893
179 1 1 17.1703672191 27.9669817064 41.6879355518
180 1 1 14.5234169107 30.2094420777 34.0268413748
181 1 1 5.10246935742 47.0702208509 1.0958814017
182 1 1 16.3198172425 2.52543850995 34.6874996473
183 1 1 12.1664996231 31.4130469699 26.0302840261
184 1 1 15.2981100472 5.41778282327 0.473791480606
185 1 1 16.4439744821 34.0089713314 46.7790778575
186 1 1 4.83761531821 3.88745961448 29.5017386885
187 1 1 16.4254807029 19.7380924928 19.1261500798
188 1 1 18.0258638587 25.2156123334 39.2581994382
189 1 1 14.7194250387 25.8861544317 33.4323683456
190 1 1 12.9970499551 22.1231278574 28.0677553611
191 1 1 8.4873471076 0.438794717727 2.96361045508
192 1 1 4.28959424752 5.24102286811 33.2305575796
193 1 1 20.1003818697 43.3684187413 25.4821830932
194 1 1 4.65556106002 33.1320438609 47.2746077788
195 1 1 17.1769366928 33.1889060489 24.8413356301
196 1 1 10.1250714534 32.9810117443 21.3064131195
197 1 1 11.4349690482 5.52066866916 19.4513596827
198 1 1 6.92155246232 43.9797087964 16.840813345
199 1 1 6.66556976357 3.74873823089 37.8318572211
200 1 1 14.781932793 2.31765198988 22.5082070367
201 1 1 10.1732778862 30.6529776091 11.1373872583
202 1 1 5.93070895434 42.9334227106 4.51456035473
203 1 1 13.0541687991 14.6290951883 11.792815567
204 1 1 5.44090183331 40.9165490522 3.04382761158
205 1 1 16.6423700138 39.9471487977 44.8843226787
206 1 1 4.17747676705 12.3193995837 1.02857522331
207 1 1 16.3310540616 15.0143226467 22.6351423779
208 1 1 12.0958276953 45.4682218345 21.6645125555
209 1 1 14.5452741551 2.97451822447 4.7189240225
210 1 1 13.2339217671 18.938328294 33.6070906206
211 1 1 19.0557673786 12.8449300554 39.656535246
212 1 1 14.8407752587 42.2701288543 41.2852864797
213 1 1 20.0024725179 7.74654189751 16.6386448605
214 1 1 10.3801179582 19.6126277468 13.5924030243
215 1 1 4.84463796354 20.7375801355 25.5020517901
216 1 1 11.1970752336 43.8494707428 8.05248417666
217 1 1 4.67642003528 36.0262492687 45.1039954091
218 1 1 18.4216978424 14.3861680073 23.4756596226
219 1 1 17.873510323 13.398273231 34.9243363965
220 1 1 8.8138662089 38.5217882899 47.0881777716
221 1 1 8.51533216736 46.9940011041 44.2109919794
222 1 1 7.95310653645 8.54530787101 36.7055867597
223 1 1 8.38330026678 3.96254314424 17.025552469
224 1 1 4.13741694515 44.2283328773 3.99085057697
225 1 1 8.80889203306 30.1747707651 45.2950630471
226 1 1 10.4913274429 28.350164688 34.1359692591
227 1 1 3.97562492787 14.5440702132 0.21021380827
228 1 1 9.07486458126 17.7623316441 1.10099485578
229 1 1 10.9662959259 26.7323296868 11.010074274
230 1 1 18.1152776257 2.59187799873 37.2329426115
231 1 1 15.736659109 15.222155308 46.1470835072
232 1 1 10.404539456 13.7539199253 2.48144389801
233 1 1 7.14137563919 4.78632810949 35.7690907132
234 1 1 16.3729221708 47.8853919888 12.3063561277
235 1 1 19.0298514996 20.2558960206 3.36277973042
236 1 1 12.9008052868 28.858616286 1.44970238868
237 1 1 9.49193230241 39.8505227129 14.6687191987
238 1 1 13.5901184331 36.0779628568 46.4582108545
239 1 1 17.5619041738 9.61153346635 2.00556225825
240 1 1 14.3092936377 28.7768230261 31.9119949078
241 1 1 19.0693600377 29.9105764715 28.2391411024
242 1 1 6.97506398917 29.4521400731 28.3137152192
243 1 1 9.03599373714 11.7646443339 15.653202516
244 1 1 17.5714604696 16.5480985468 8.68788517563
